student_id,total_classes,attendance_percentage,student_name,department,year,section,hostel_status,attendance_status
STU1128,50,76.0,Student_1128,CSE,4,D,Day Scholar,75% and Above
STU1129,50,84.0,Student_1129,MECH,4,B,Hostel,75% and Above
STU1130,50,90.0,Student_1130,EEE,4,D,Hostel,75% and Above
STU1131,50,72.0,Student_1131,CSE,1,C,Day Scholar,Below 75%
STU1132,50,80.0,Student_1132,EEE,3,B,Hostel,75% and Above
STU1133,50,86.0,Student_1133,AIML,2,A,Day Scholar,75% and Above
STU1134,50,82.0,Student_1134,ECE,4,B,Day Scholar,75% and Above
STU1135,50,80.0,Student_1135,CSE,2,C,Hostel,75% and Above
STU1136,50,80.0,Student_1136,MECH,1,C,Day Scholar,75% and Above
STU1137,50,80.0,Student_1137,AIML,4,B,Hostel,75% and Above
STU1138,50,86.0,Student_1138,IT,3,A,Hostel,75% and Above
STU1139,50,92.0,Student_1139,EEE,2,B,Hostel,75% and Above
STU1140,50,84.0,Student_1140,IT,4,A,Day Scholar,75% and Above
STU1141,50,84.0,Student_1141,CIVIL,1,B,Hostel,75% and Above
STU1142,50,82.0,Student_1142,AIML,3,C,Hostel,75% and Above
STU1143,50,88.0,Student_1143,IT,2,D,Day Scholar,75% and Above
STU1144,50,80.0,Student_1144,CSE,2,D,Day Scholar,75% and Above
STU1145,50,84.0,Student_1145,EEE,4,A,Day Scholar,75% and Above
STU1146,50,84.0,Student_1146,ECE,3,A,Day Scholar,75% and Above
STU1147,50,90.0,Student_1147,AIML,3,A,Hostel,75% and Above
STU1148,50,82.0,Student_1148,CSE,3,C,Hostel,75% and Above
STU1149,50,80.0,Student_1149,MECH,3,B,Hostel,75% and Above
STU1150,50,88.0,Student_1150,CIVIL,1,C,Day Scholar,75% and Above
STU1151,50,82.0,Student_1151,EEE,3,D,Day Scholar,75% and Above
STU1152,50,88.0,Student_1152,AIML,2,A,Hostel,75% and Above
STU1153,50,78.0,Student_1153,AIML,2,B,Day Scholar,75% and Above
STU1154,50,84.0,Student_1154,ECE,1,D,Day Scholar,75% and Above
STU1155,50,76.0,Student_1155,ECE,2,D,Hostel,75% and Above
STU1156,50,80.0,Student_1156,MECH,2,D,Hostel,75% and Above
STU1157,50,76.0,Student_1157,CIVIL,3,C,Day Scholar,75% and Above
STU1158,50,80.0,Student_1158,MECH,2,A,Day Scholar,75% and Above
STU1159,50,80.0,Student_1159,CSE,1,D,Day Scholar,75% and Above
STU1160,50,92.0,Student_1160,CSE,3,A,Hostel,75% and Above
STU1161,50,82.0,Student_1161,MECH,4,C,Hostel,75% and Above
STU1162,50,80.0,Student_1162,CIVIL,3,D,Hostel,75% and Above
STU1163,50,84.0,Student_1163,MECH,1,C,Hostel,75% and Above
STU1164,50,80.0,Student_1164,CIVIL,3,C,Hostel,75% and Above
STU1165,50,88.0,Student_1165,CIVIL,3,A,Day Scholar,75% and Above
STU1166,50,80.0,Student_1166,IT,1,D,Day Scholar,75% and Above
STU1167,50,82.0,Student_1167,EEE,3,C,Day Scholar,75% and Above
STU1168,50,74.0,Student_1168,CIVIL,1,D,Hostel,Below 75%
STU1169,50,84.0,Student_1169,ECE,1,A,Hostel,75% and Above
STU1170,50,84.0,Student_1170,CIVIL,4,C,Hostel,75% and Above
STU1171,50,88.0,Student_1171,CIVIL,2,A,Day Scholar,75% and Above
STU1172,50,84.0,Student_1172,CIVIL,2,D,Hostel,75% and Above
STU1173,50,72.0,Student_1173,IT,3,D,Hostel,Below 75%
STU1174,50,82.0,Student_1174,IT,3,A,Day Scholar,75% and Above
STU1175,50,80.0,Student_1175,CSE,4,B,Hostel,75% and Above
STU1176,50,84.0,Student_1176,IT,4,C,Day Scholar,75% and Above
STU1177,50,92.0,Student_1177,ECE,4,D,Hostel,75% and Above
STU1178,50,86.0,Student_1178,ECE,1,D,Hostel,75% and Above
STU1179,50,72.0,Student_1179,IT,4,C,Day Scholar,Below 75%
STU1180,50,84.0,Student_1180,MECH,4,A,Day Scholar,75% and Above
STU1181,50,80.0,Student_1181,EEE,3,A,Day Scholar,75% and Above
STU1182,50,82.0,Student_1182,IT,4,A,Day Scholar,75% and Above
STU1183,50,88.0,Student_1183,CIVIL,1,B,Day Scholar,75% and Above
STU1184,50,88.0,Student_1184,AIML,1,B,Day Scholar,75% and Above
STU1185,50,78.0,Student_1185,EEE,3,D,Hostel,75% and Above
STU1186,50,82.0,Student_1186,EEE,4,A,Hostel,75% and Above
STU1187,50,90.0,Student_1187,ECE,4,C,Day Scholar,75% and Above
STU1188,50,84.0,Student_1188,EEE,1,D,Hostel,75% and Above
STU1189,50,80.0,Student_1189,IT,4,C,Day Scholar,75% and Above
STU1190,50,80.0,Student_1190,CIVIL,4,D,Hostel,75% and Above
STU1191,50,88.0,Student_1191,CIVIL,4,B,Day Scholar,75% and Above
STU1192,50,90.0,Student_1192,CSE,2,D,Hostel,75% and Above
STU1193,50,80.0,Student_1193,CIVIL,3,B,Hostel,75% and Above
STU1194,50,82.0,Student_1194,CIVIL,2,D,Hostel,75% and Above
STU1195,50,76.0,Student_1195,ECE,3,A,Hostel,75% and Above
STU1196,50,70.0,Student_1196,CIVIL,1,C,Hostel,Below 75%
STU1197,50,82.0,Student_1197,CSE,4,A,Day Scholar,75% and Above
STU1198,50,80.0,Student_1198,AIML,3,D,Day Scholar,75% and Above
STU1199,50,82.0,Student_1199,IT,2,D,Day Scholar,75% and Above
STU1200,50,84.0,Student_1200,ECE,4,D,Hostel,75% and Above
STU1201,50,72.0,Student_1201,AIML,1,B,Day Scholar,Below 75%
STU1202,50,76.0,Student_1202,ECE,3,C,Hostel,75% and Above
STU1203,50,82.0,Student_1203,MECH,3,C,Hostel,75% and Above
STU1204,50,82.0,Student_1204,EEE,3,D,Hostel,75% and Above
STU1205,50,92.0,Student_1205,MECH,4,D,Day Scholar,75% and Above
STU1206,50,90.0,Student_1206,CIVIL,2,B,Hostel,75% and Above
STU1207,50,86.0,Student_1207,AIML,2,A,Day Scholar,75% and Above
STU1208,50,80.0,Student_1208,CIVIL,3,A,Day Scholar,75% and Above
STU1209,50,80.0,Student_1209,EEE,1,C,Hostel,75% and Above
STU1210,50,72.0,Student_1210,ECE,1,B,Hostel,Below 75%
STU1211,50,86.0,Student_1211,EEE,2,D,Day Scholar,75% and Above
STU1212,50,70.0,Student_1212,CSE,1,C,Day Scholar,Below 75%
STU1213,50,80.0,Student_1213,EEE,2,B,Day Scholar,75% and Above
STU1214,50,82.0,Student_1214,CSE,3,A,Day Scholar,75% and Above
STU1215,50,80.0,Student_1215,EEE,2,B,Day Scholar,75% and Above
STU1216,50,86.0,Student_1216,IT,2,A,Day Scholar,75% and Above
STU1217,50,72.0,Student_1217,CSE,3,B,Hostel,Below 75%
STU1218,50,82.0,Student_1218,AIML,1,C,Day Scholar,75% and Above
STU1219,50,74.0,Student_1219,CIVIL,2,A,Day Scholar,Below 75%
STU1220,50,88.0,Student_1220,CIVIL,2,C,Day Scholar,75% and Above
STU1221,50,78.0,Student_1221,MECH,3,C,Day Scholar,75% and Above
STU1222,50,88.0,Student_1222,CIVIL,1,A,Hostel,75% and Above
STU1223,50,82.0,Student_1223,ECE,2,A,Hostel,75% and Above
STU1224,50,78.0,Student_1224,IT,3,D,Day Scholar,75% and Above
STU1225,50,80.0,Student_1225,EEE,2,D,Day Scholar,75% and Above
STU1226,50,84.0,Student_1226,MECH,4,D,Day Scholar,75% and Above
STU1227,50,80.0,Student_1227,ECE,3,C,Hostel,75% and Above
STU1228,50,78.0,Student_1228,ECE,1,C,Hostel,75% and Above
STU1229,50,80.0,Student_1229,CSE,1,D,Hostel,75% and Above
STU1230,50,92.0,Student_1230,CIVIL,1,C,Hostel,75% and Above
STU1231,50,90.0,Student_1231,AIML,1,C,Hostel,75% and Above
STU1232,50,86.0,Student_1232,AIML,2,A,Hostel,75% and Above
STU1233,50,90.0,Student_1233,MECH,2,A,Day Scholar,75% and Above
STU1234,50,86.0,Student_1234,IT,1,C,Hostel,75% and Above
STU1235,50,90.0,Student_1235,AIML,1,D,Hostel,75% and Above
STU1236,50,80.0,Student_1236,EEE,1,B,Day Scholar,75% and Above
STU1237,50,82.0,Student_1237,AIML,2,D,Hostel,75% and Above
STU1238,50,82.0,Student_1238,MECH,1,B,Day Scholar,75% and Above
STU1239,50,78.0,Student_1239,AIML,1,D,Hostel,75% and Above
STU1240,50,80.0,Student_1240,EEE,4,A,Day Scholar,75% and Above
STU1241,50,78.0,Student_1241,CSE,4,C,Day Scholar,75% and Above
STU1242,50,82.0,Student_1242,IT,1,C,Day Scholar,75% and Above
STU1243,50,76.0,Student_1243,MECH,3,A,Day Scholar,75% and Above
STU1244,50,86.0,Student_1244,CSE,1,B,Day Scholar,75% and Above
STU1245,50,82.0,Student_1245,CSE,4,B,Hostel,75% and Above
STU1246,50,86.0,Student_1246,CSE,3,B,Hostel,75% and Above
STU1247,50,90.0,Student_1247,ECE,3,A,Day Scholar,75% and Above
STU1248,50,80.0,Student_1248,IT,1,B,Day Scholar,75% and Above
STU1249,50,92.0,Student_1249,CIVIL,4,A,Day Scholar,75% and Above
STU1250,50,88.0,Student_1250,IT,4,D,Hostel,75% and Above
STU1251,50,76.0,Student_1251,ECE,3,D,Day Scholar,75% and Above
STU1252,50,80.0,Student_1252,CIVIL,1,A,Day Scholar,75% and Above
STU1253,50,82.0,Student_1253,IT,2,C,Day Scholar,75% and Above
STU1254,50,82.0,Student_1254,CSE,2,D,Day Scholar,75% and Above
STU1255,50,84.0,Student_1255,MECH,4,B,Hostel,75% and Above
STU1256,50,76.0,Student_1256,CIVIL,2,A,Day Scholar,75% and Above
STU1257,50,84.0,Student_1257,EEE,4,B,Day Scholar,75% and Above
STU1258,50,84.0,Student_1258,EEE,4,B,Hostel,75% and Above
STU1259,50,82.0,Student_1259,AIML,4,C,Day Scholar,75% and Above
STU1260,50,82.0,Student_1260,CIVIL,2,B,Day Scholar,75% and Above
STU1261,50,86.0,Student_1261,MECH,4,C,Hostel,75% and Above
STU1262,50,86.0,Student_1262,ECE,3,D,Hostel,75% and Above
STU1263,50,90.0,Student_1263,CSE,1,A,Hostel,75% and Above
STU1264,50,86.0,Student_1264,AIML,1,B,Day Scholar,75% and Above
STU1265,50,82.0,Student_1265,EEE,4,A,Day Scholar,75% and Above
STU1266,50,90.0,Student_1266,ECE,1,B,Hostel,75% and Above
STU1267,50,66.0,Student_1267,ECE,2,A,Hostel,Below 75%
STU1268,50,86.0,Student_1268,CSE,2,B,Hostel,75% and Above
STU1269,50,88.0,Student_1269,CIVIL,1,B,Day Scholar,75% and Above
STU1270,50,84.0,Student_1270,EEE,2,B,Day Scholar,75% and Above
STU1271,50,88.0,Student_1271,MECH,1,B,Hostel,75% and Above
STU1272,50,82.0,Student_1272,ECE,1,B,Day Scholar,75% and Above
STU1273,50,72.0,Student_1273,CSE,1,B,Hostel,Below 75%
STU1274,50,90.0,Student_1274,MECH,4,B,Day Scholar,75% and Above
STU1275,50,84.0,Student_1275,CIVIL,1,B,Day Scholar,75% and Above
STU1276,50,86.0,Student_1276,EEE,4,B,Day Scholar,75% and Above
STU1277,50,80.0,Student_1277,CIVIL,1,A,Day Scholar,75% and Above
STU1278,50,78.0,Student_1278,ECE,1,C,Hostel,75% and Above
STU1279,50,88.0,Student_1279,MECH,1,B,Day Scholar,75% and Above
STU1280,50,88.0,Student_1280,MECH,2,C,Day Scholar,75% and Above
STU1281,50,84.0,Student_1281,MECH,4,B,Hostel,75% and Above
STU1282,50,80.0,Student_1282,ECE,4,B,Day Scholar,75% and Above
STU1283,50,76.0,Student_1283,ECE,1,A,Hostel,75% and Above
STU1284,50,84.0,Student_1284,CIVIL,1,D,Hostel,75% and Above
STU1285,50,86.0,Student_1285,AIML,2,D,Day Scholar,75% and Above
STU1286,50,88.0,Student_1286,CIVIL,2,A,Day Scholar,75% and Above
STU1287,50,76.0,Student_1287,EEE,2,C,Hostel,75% and Above
STU1288,50,86.0,Student_1288,CSE,4,D,Hostel,75% and Above
STU1289,50,86.0,Student_1289,MECH,4,A,Hostel,75% and Above
STU1290,50,84.0,Student_1290,AIML,4,A,Day Scholar,75% and Above
STU1291,50,78.0,Student_1291,CSE,1,D,Hostel,75% and Above
STU1292,50,78.0,Student_1292,AIML,4,C,Hostel,75% and Above
STU1293,50,86.0,Student_1293,IT,3,A,Hostel,75% and Above
STU1294,50,80.0,Student_1294,CIVIL,3,B,Day Scholar,75% and Above
STU1295,50,84.0,Student_1295,ECE,2,C,Hostel,75% and Above
STU1296,50,86.0,Student_1296,MECH,4,C,Day Scholar,75% and Above
STU1297,50,90.0,Student_1297,CIVIL,3,D,Day Scholar,75% and Above
STU1298,50,68.0,Student_1298,CSE,2,D,Hostel,Below 75%
STU1299,50,84.0,Student_1299,IT,4,B,Day Scholar,75% and Above
STU1300,50,90.0,Student_1300,IT,1,A,Hostel,75% and Above
STU1301,50,80.0,Student_1301,IT,3,D,Day Scholar,75% and Above
STU1302,50,74.0,Student_1302,CSE,1,D,Day Scholar,Below 75%
STU1303,50,86.0,Student_1303,CSE,4,C,Hostel,75% and Above
STU1304,50,72.0,Student_1304,CSE,3,D,Hostel,Below 75%
STU1305,50,76.0,Student_1305,CSE,4,D,Hostel,75% and Above
STU1306,50,88.0,Student_1306,IT,1,D,Day Scholar,75% and Above
STU1307,50,74.0,Student_1307,IT,3,D,Day Scholar,Below 75%
STU1308,50,80.0,Student_1308,AIML,1,C,Hostel,75% and Above
STU1309,50,92.0,Student_1309,CIVIL,4,B,Hostel,75% and Above
STU1310,50,70.0,Student_1310,MECH,4,B,Day Scholar,Below 75%
STU1311,50,90.0,Student_1311,ECE,1,A,Day Scholar,75% and Above
STU1312,50,84.0,Student_1312,IT,3,D,Day Scholar,75% and Above
STU1313,50,78.0,Student_1313,ECE,1,C,Hostel,75% and Above
STU1314,50,76.0,Student_1314,CIVIL,4,A,Day Scholar,75% and Above
STU1315,50,78.0,Student_1315,CIVIL,1,A,Hostel,75% and Above
STU1316,50,84.0,Student_1316,ECE,4,B,Day Scholar,75% and Above
STU1317,50,82.0,Student_1317,IT,1,C,Day Scholar,75% and Above
STU1318,50,80.0,Student_1318,ECE,3,C,Hostel,75% and Above
STU1319,50,82.0,Student_1319,AIML,3,C,Hostel,75% and Above
STU1320,50,78.0,Student_1320,EEE,1,B,Hostel,75% and Above
STU1321,50,84.0,Student_1321,IT,1,B,Day Scholar,75% and Above
STU1322,50,88.0,Student_1322,IT,3,B,Day Scholar,75% and Above
STU1323,50,78.0,Student_1323,MECH,4,B,Day Scholar,75% and Above
STU1324,50,86.0,Student_1324,CSE,3,B,Hostel,75% and Above
STU1325,50,84.0,Student_1325,EEE,4,D,Day Scholar,75% and Above
STU1326,50,82.0,Student_1326,CIVIL,1,D,Hostel,75% and Above
STU1327,50,84.0,Student_1327,IT,1,C,Hostel,75% and Above
STU1328,50,78.0,Student_1328,ECE,4,A,Hostel,75% and Above
STU1329,50,82.0,Student_1329,EEE,1,C,Day Scholar,75% and Above
STU1330,50,80.0,Student_1330,MECH,4,A,Day Scholar,75% and Above
STU1331,50,76.0,Student_1331,CIVIL,2,B,Hostel,75% and Above
STU1332,50,80.0,Student_1332,CSE,3,A,Day Scholar,75% and Above
STU1333,50,88.0,Student_1333,CSE,2,C,Hostel,75% and Above
STU1334,50,70.0,Student_1334,MECH,4,C,Hostel,Below 75%
STU1335,50,82.0,Student_1335,MECH,3,A,Day Scholar,75% and Above
STU1336,50,88.0,Student_1336,ECE,4,D,Hostel,75% and Above
STU1337,50,74.0,Student_1337,IT,3,B,Hostel,Below 75%
STU1338,50,66.0,Student_1338,CSE,3,B,Day Scholar,Below 75%
STU1339,50,82.0,Student_1339,CIVIL,3,C,Hostel,75% and Above
STU1340,50,84.0,Student_1340,EEE,3,D,Hostel,75% and Above
STU1341,50,78.0,Student_1341,CIVIL,4,A,Hostel,75% and Above
STU1342,50,78.0,Student_1342,AIML,3,B,Hostel,75% and Above
STU1343,50,90.0,Student_1343,AIML,3,D,Hostel,75% and Above
STU1344,50,82.0,Student_1344,MECH,2,B,Hostel,75% and Above
STU1345,50,80.0,Student_1345,ECE,1,D,Hostel,75% and Above
STU1346,50,84.0,Student_1346,AIML,1,D,Day Scholar,75% and Above
STU1347,50,88.0,Student_1347,CSE,2,C,Day Scholar,75% and Above
STU1348,50,76.0,Student_1348,CIVIL,2,B,Hostel,75% and Above
STU1349,50,76.0,Student_1349,CIVIL,4,A,Hostel,75% and Above
STU1350,50,80.0,Student_1350,MECH,4,C,Day Scholar,75% and Above
STU1351,50,86.0,Student_1351,IT,4,C,Day Scholar,75% and Above
STU1352,50,80.0,Student_1352,IT,2,A,Day Scholar,75% and Above
STU1353,50,80.0,Student_1353,EEE,2,C,Day Scholar,75% and Above
STU1354,50,90.0,Student_1354,MECH,3,D,Day Scholar,75% and Above
STU1355,50,92.0,Student_1355,EEE,4,D,Hostel,75% and Above
STU1356,50,88.0,Student_1356,IT,4,B,Day Scholar,75% and Above
STU1357,50,90.0,Student_1357,MECH,4,B,Day Scholar,75% and Above
STU1358,50,90.0,Student_1358,MECH,1,A,Day Scholar,75% and Above
STU1359,50,86.0,Student_1359,MECH,3,B,Hostel,75% and Above
STU1360,50,80.0,Student_1360,IT,4,D,Hostel,75% and Above
STU1361,50,78.0,Student_1361,EEE,4,A,Hostel,75% and Above
STU1362,50,70.0,Student_1362,EEE,4,A,Hostel,Below 75%
STU1363,50,86.0,Student_1363,MECH,1,B,Hostel,75% and Above
STU1364,50,80.0,Student_1364,AIML,1,D,Hostel,75% and Above
STU1365,50,82.0,Student_1365,ECE,2,A,Day Scholar,75% and Above
STU1366,50,84.0,Student_1366,IT,3,D,Hostel,75% and Above
STU1367,50,80.0,Student_1367,ECE,2,D,Hostel,75% and Above
STU1368,50,76.0,Student_1368,ECE,3,D,Day Scholar,75% and Above
STU1369,50,82.0,Student_1369,EEE,1,B,Hostel,75% and Above
STU1370,50,86.0,Student_1370,EEE,4,C,Day Scholar,75% and Above
STU1371,50,78.0,Student_1371,AIML,2,C,Day Scholar,75% and Above
STU1372,50,78.0,Student_1372,ECE,4,A,Hostel,75% and Above
STU1373,50,74.0,Student_1373,ECE,2,D,Day Scholar,Below 75%
STU1374,50,78.0,Student_1374,MECH,1,B,Day Scholar,75% and Above
STU1375,50,78.0,Student_1375,EEE,1,D,Day Scholar,75% and Above
STU1376,50,86.0,Student_1376,ECE,1,D,Day Scholar,75% and Above
STU1377,50,66.0,Student_1377,CIVIL,2,B,Hostel,Below 75%
STU1378,50,76.0,Student_1378,AIML,3,C,Day Scholar,75% and Above
STU1379,50,80.0,Student_1379,CIVIL,2,D,Hostel,75% and Above
STU1380,50,88.0,Student_1380,CIVIL,3,D,Day Scholar,75% and Above
STU1381,50,88.0,Student_1381,IT,2,C,Day Scholar,75% and Above
STU1382,50,82.0,Student_1382,IT,2,B,Day Scholar,75% and Above
STU1383,50,82.0,Student_1383,AIML,1,A,Hostel,75% and Above
STU1384,50,90.0,Student_1384,CIVIL,4,C,Hostel,75% and Above
STU1385,50,78.0,Student_1385,ECE,4,A,Hostel,75% and Above
STU1386,50,78.0,Student_1386,EEE,3,A,Day Scholar,75% and Above
STU1387,50,88.0,Student_1387,AIML,4,C,Day Scholar,75% and Above
STU1388,50,80.0,Student_1388,MECH,2,D,Day Scholar,75% and Above
STU1389,50,82.0,Student_1389,CIVIL,2,A,Day Scholar,75% and Above
STU1390,50,88.0,Student_1390,AIML,1,A,Hostel,75% and Above
STU1391,50,86.0,Student_1391,CSE,1,B,Day Scholar,75% and Above
STU1392,50,82.0,Student_1392,CSE,4,D,Hostel,75% and Above
STU1393,50,82.0,Student_1393,IT,3,A,Day Scholar,75% and Above
STU1394,50,88.0,Student_1394,EEE,4,B,Hostel,75% and Above
STU1395,50,86.0,Student_1395,ECE,4,D,Hostel,75% and Above
STU1396,50,86.0,Student_1396,EEE,4,C,Day Scholar,75% and Above
STU1397,50,82.0,Student_1397,EEE,4,C,Day Scholar,75% and Above
STU1398,50,84.0,Student_1398,EEE,2,B,Hostel,75% and Above
STU1399,50,80.0,Student_1399,EEE,3,C,Day Scholar,75% and Above
STU1400,50,78.0,Student_1400,MECH,2,A,Day Scholar,75% and Above
STU1401,50,84.0,Student_1401,MECH,3,D,Hostel,75% and Above
STU1402,50,80.0,Student_1402,IT,1,A,Hostel,75% and Above
STU1403,50,84.0,Student_1403,AIML,4,A,Hostel,75% and Above
STU1404,50,70.0,Student_1404,CSE,2,C,Hostel,Below 75%
STU1405,50,84.0,Student_1405,EEE,3,A,Day Scholar,75% and Above
STU1406,50,72.0,Student_1406,IT,1,C,Hostel,Below 75%
STU1407,50,86.0,Student_1407,AIML,1,D,Hostel,75% and Above
STU1408,50,88.0,Student_1408,CSE,4,D,Hostel,75% and Above
STU1409,50,84.0,Student_1409,CIVIL,3,A,Day Scholar,75% and Above
STU1410,50,90.0,Student_1410,ECE,2,B,Hostel,75% and Above
STU1411,50,80.0,Student_1411,MECH,4,C,Day Scholar,75% and Above
STU1412,50,88.0,Student_1412,CIVIL,2,C,Hostel,75% and Above
STU1413,50,96.0,Student_1413,CSE,1,A,Hostel,75% and Above
STU1414,50,84.0,Student_1414,CIVIL,2,C,Day Scholar,75% and Above
STU1415,50,86.0,Student_1415,ECE,2,C,Hostel,75% and Above
STU1416,50,84.0,Student_1416,IT,4,B,Hostel,75% and Above
STU1417,50,92.0,Student_1417,CSE,2,B,Day Scholar,75% and Above
STU1418,50,90.0,Student_1418,CIVIL,4,A,Hostel,75% and Above
STU1419,50,82.0,Student_1419,MECH,1,B,Hostel,75% and Above
STU1420,50,84.0,Student_1420,MECH,4,A,Hostel,75% and Above
STU1421,50,90.0,Student_1421,AIML,4,D,Hostel,75% and Above
STU1422,50,84.0,Student_1422,CIVIL,3,A,Day Scholar,75% and Above
STU1423,50,80.0,Student_1423,EEE,2,D,Hostel,75% and Above
STU1424,50,92.0,Student_1424,CIVIL,1,A,Day Scholar,75% and Above
STU1425,50,74.0,Student_1425,IT,4,C,Hostel,Below 75%
STU1426,50,92.0,Student_1426,CSE,1,B,Day Scholar,75% and Above
STU1427,50,92.0,Student_1427,CSE,3,D,Hostel,75% and Above
STU1428,50,90.0,Student_1428,IT,2,A,Day Scholar,75% and Above
STU1429,50,76.0,Student_1429,CIVIL,4,B,Hostel,75% and Above
STU1430,50,82.0,Student_1430,IT,2,A,Day Scholar,75% and Above
STU1431,50,72.0,Student_1431,ECE,3,B,Day Scholar,Below 75%
STU1432,50,82.0,Student_1432,IT,3,B,Hostel,75% and Above
STU1433,50,88.0,Student_1433,MECH,1,A,Day Scholar,75% and Above
STU1434,50,80.0,Student_1434,IT,4,D,Hostel,75% and Above
STU1435,50,80.0,Student_1435,CSE,1,D,Hostel,75% and Above
STU1436,50,78.0,Student_1436,MECH,3,C,Hostel,75% and Above
STU1437,50,82.0,Student_1437,CSE,2,B,Hostel,75% and Above
STU1438,50,84.0,Student_1438,AIML,1,C,Hostel,75% and Above
STU1439,50,76.0,Student_1439,EEE,1,C,Day Scholar,75% and Above
STU1440,50,86.0,Student_1440,CSE,2,A,Hostel,75% and Above
STU1441,50,78.0,Student_1441,MECH,1,A,Hostel,75% and Above
STU1442,50,82.0,Student_1442,AIML,2,A,Hostel,75% and Above
STU1443,50,80.0,Student_1443,CSE,4,B,Hostel,75% and Above
STU1444,50,76.0,Student_1444,ECE,2,A,Hostel,75% and Above
STU1445,50,92.0,Student_1445,IT,4,A,Hostel,75% and Above
STU1446,50,82.0,Student_1446,EEE,2,B,Day Scholar,75% and Above
STU1447,50,80.0,Student_1447,CSE,3,B,Day Scholar,75% and Above
STU1448,50,80.0,Student_1448,AIML,3,D,Hostel,75% and Above
STU1449,50,80.0,Student_1449,ECE,4,A,Day Scholar,75% and Above
STU1450,50,92.0,Student_1450,CIVIL,4,A,Hostel,75% and Above
STU1451,50,92.0,Student_1451,AIML,3,A,Hostel,75% and Above
STU1452,50,80.0,Student_1452,IT,4,D,Hostel,75% and Above
STU1453,50,78.0,Student_1453,AIML,2,A,Hostel,75% and Above
STU1454,50,80.0,Student_1454,ECE,2,D,Hostel,75% and Above
STU1455,50,84.0,Student_1455,AIML,3,C,Day Scholar,75% and Above
STU1456,50,80.0,Student_1456,ECE,1,D,Day Scholar,75% and Above
STU1457,50,84.0,Student_1457,CSE,2,C,Day Scholar,75% and Above
STU1458,50,82.0,Student_1458,ECE,4,A,Day Scholar,75% and Above
STU1459,50,90.0,Student_1459,ECE,1,C,Hostel,75% and Above
STU1460,50,80.0,Student_1460,EEE,1,D,Day Scholar,75% and Above
STU1461,50,82.0,Student_1461,ECE,2,B,Hostel,75% and Above
STU1462,50,86.0,Student_1462,ECE,2,C,Day Scholar,75% and Above
STU1463,50,86.0,Student_1463,CIVIL,1,C,Day Scholar,75% and Above
STU1464,50,74.0,Student_1464,CSE,1,A,Day Scholar,Below 75%
STU1465,50,78.0,Student_1465,IT,3,D,Day Scholar,75% and Above
STU1466,50,84.0,Student_1466,EEE,4,C,Hostel,75% and Above
STU1467,50,82.0,Student_1467,CIVIL,3,C,Day Scholar,75% and Above
STU1468,50,76.0,Student_1468,MECH,2,C,Day Scholar,75% and Above
STU1469,50,86.0,Student_1469,CSE,3,C,Hostel,75% and Above
STU1470,50,80.0,Student_1470,CSE,3,B,Hostel,75% and Above
STU1471,50,86.0,Student_1471,MECH,3,D,Day Scholar,75% and Above
STU1472,50,80.0,Student_1472,IT,3,A,Hostel,75% and Above
STU1473,50,82.0,Student_1473,ECE,4,A,Hostel,75% and Above
STU1474,50,86.0,Student_1474,CIVIL,4,B,Hostel,75% and Above
STU1475,50,90.0,Student_1475,AIML,1,D,Day Scholar,75% and Above
STU1476,50,88.0,Student_1476,EEE,2,C,Hostel,75% and Above
STU1477,50,82.0,Student_1477,AIML,3,B,Day Scholar,75% and Above
STU1478,50,76.0,Student_1478,MECH,1,D,Day Scholar,75% and Above
STU1479,50,88.0,Student_1479,CSE,1,C,Day Scholar,75% and Above
STU1480,50,74.0,Student_1480,IT,1,B,Day Scholar,Below 75%
STU1481,50,80.0,Student_1481,CSE,4,D,Hostel,75% and Above
STU1482,50,82.0,Student_1482,EEE,3,A,Day Scholar,75% and Above
STU1483,50,82.0,Student_1483,CSE,3,A,Hostel,75% and Above
STU1484,50,90.0,Student_1484,CSE,2,D,Day Scholar,75% and Above
STU1485,50,76.0,Student_1485,EEE,3,A,Hostel,75% and Above
STU1486,50,84.0,Student_1486,CIVIL,3,D,Day Scholar,75% and Above
STU1487,50,86.0,Student_1487,CIVIL,1,C,Hostel,75% and Above
STU1488,50,88.0,Student_1488,EEE,2,D,Day Scholar,75% and Above
STU1489,50,82.0,Student_1489,IT,3,C,Day Scholar,75% and Above
STU1490,50,82.0,Student_1490,MECH,4,B,Hostel,75% and Above
STU1491,50,80.0,Student_1491,CSE,3,D,Day Scholar,75% and Above
STU1492,50,78.0,Student_1492,IT,1,B,Day Scholar,75% and Above
STU1493,50,78.0,Student_1493,CSE,4,A,Day Scholar,75% and Above
STU1494,50,82.0,Student_1494,MECH,1,C,Hostel,75% and Above
STU1495,50,90.0,Student_1495,CIVIL,3,D,Day Scholar,75% and Above
STU1496,50,80.0,Student_1496,IT,4,B,Day Scholar,75% and Above
STU1497,50,88.0,Student_1497,ECE,2,C,Hostel,75% and Above
STU1498,50,78.0,Student_1498,ECE,2,C,Hostel,75% and Above
STU1499,50,80.0,Student_1499,ECE,4,A,Hostel,75% and Above
STU1500,50,78.0,Student_1500,CIVIL,4,A,Hostel,75% and Above
STU1501,50,80.0,Student_1501,CIVIL,1,C,Hostel,75% and Above
STU1502,50,84.0,Student_1502,MECH,4,C,Day Scholar,75% and Above
